cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,2.14E+08,3.56E+06,2246818,2246818,0,430550
100,2.14E+08,3.61E+06,2246872,2246872,0,430550
100,2.14E+08,3.74E+06,2246877,2246877,0,430550
100,2.14E+08,3.81E+06,2246901,2246901,0,430550
100,2.14E+08,3.77E+06,2246904,2246904,0,430550
100,1.99E+08,3.56E+06,2246926,2246926,0,369550
100,2.14E+08,3.76E+06,2246932,2246931,0,430550
100,2.01E+08,3.77E+06,2246935,2246935,0,382650
100,1.92E+08,4.23E+06,2246985,2246985,0,342450
100,2.14E+08,3.81E+06,2246991,2246991,0,430550
100,2.04E+08,3.95E+06,2247016,2247016,0,389250
100,2.04E+08,4.28E+06,2247125,2247125,0,390000
100,2.01E+08,3.88E+06,2247142,2247142,0,382650
100,2.14E+08,3.71E+06,2247152,2247152,0,430550
100,1.99E+08,3.74E+06,2247162,2247162,0,371700
100,2.17E+08,3.71E+06,2247166,2247167,0,438200
100,2.03E+08,3.77E+06,2247179,2247179,0,388300
100,2.07E+08,3.55E+06,2247186,2247185,0,400650
100,2.17E+08,3.67E+06,2247206,2247206,0,439750
100,2.04E+08,3.74E+06,2247242,2247242,0,388450
100,2.14E+08,3.56E+06,2247254,2247258,0,430550
100,2.08E+08,3.64E+06,2247273,2247273,0,401600
100,1.98E+08,3.64E+06,2247282,2247282,0,367450
100,2.15E+08,3.79E+06,2247285,2247285,0,430550
100,2.07E+08,3.91E+06,2247329,2247329,0,399650
100,2.17E+08,3.79E+06,2247358,2247358,0,438350
100,2.15E+08,3.77E+06,2247361,2247362,0,431000
100,1.99E+08,3.63E+06,2247366,2247366,0,372500
100,2.14E+08,3.69E+06,2247370,2247370,0,430550
100,2.14E+08,3.66E+06,2247370,2247370,0,430550
100,2.07E+08,3.57E+06,2247393,2247393,0,399500
100,2.14E+08,3.72E+06,2247427,2247427,0,430550
100,2.14E+08,3.54E+06,2247429,2247429,0,430550
100,1.99E+08,3.73E+06,2247479,2247479,0,372500
100,2.15E+08,4.14E+06,2247481,2247481,0,430700
100,2.05E+08,3.86E+06,2247490,2247490,0,396450
100,2.14E+08,3.94E+06,2247505,2247505,0,430550
100,2.17E+08,4.10E+06,2247510,2247507,0,438200
100,2.05E+08,4.43E+06,2247535,2247535,0,392100
100,2.03E+08,3.74E+06,2247536,2247536,0,387900
100,2.04E+08,3.77E+06,2247540,2247540,0,389250
100,2.03E+08,3.68E+06,2247561,2247561,0,388450
100,2.17E+08,3.71E+06,2247564,2247564,0,439750
100,2.02E+08,3.71E+06,2247602,2247602,0,384700
100,2.17E+08,3.62E+06,2247639,2247639,0,438200
100,2.07E+08,3.80E+06,2247649,2247649,0,400750
100,2.02E+08,4.04E+06,2247661,2247661,0,385000
100,1.99E+08,4.21E+06,2247697,2247697,0,371050
100,2.14E+08,3.60E+06,2247716,2247716,0,430550
100,2.17E+08,3.56E+06,2247733,2247733,0,439750
100,1.91E+08,3.72E+06,2247748,2247744,0,342150
100,1.99E+08,3.60E+06,2247755,2247755,0,372500
100,2.17E+08,4.03E+06,2247789,2247788,0,438200
100,2.17E+08,3.98E+06,2247792,2247792,0,439750
100,2.14E+08,3.92E+06,2247802,2247802,0,430550
100,1.99E+08,3.98E+06,2247808,2247807,0,372550
100,2.14E+08,3.54E+06,2247809,2247809,0,430550
100,2.02E+08,3.71E+06,2247817,2247817,0,384700
100,2.14E+08,3.72E+06,2247823,2247823,0,430550
100,2.14E+08,3.67E+06,2247827,2247828,0,430550
100,2.15E+08,4.15E+06,2247838,2247838,0,430550
100,2.17E+08,4.14E+06,2247842,2247842,0,438350
100,2.13E+08,3.85E+06,2247848,2247848,0,426450
100,2.17E+08,3.63E+06,2247893,2247892,0,439750
100,2.17E+08,3.55E+06,2247910,2247911,0,439650
100,2.02E+08,3.71E+06,2247921,2247921,0,385150
100,2.17E+08,3.73E+06,2247933,2247933,0,438200
100,1.90E+08,3.69E+06,2247939,2247939,0,342150
100,2.17E+08,3.55E+06,2247939,2247939,0,439650
100,2.04E+08,4.07E+06,2247945,2247945,0,388450
100,2.17E+08,3.70E+06,2247948,2247948,0,439750
100,2.17E+08,3.67E+06,2247979,2247974,0,439750
100,2.01E+08,4.23E+06,2247984,2247984,0,382650
100,2.02E+08,3.65E+06,2247996,2247996,0,384700
100,2.04E+08,3.71E+06,2248037,2248037,0,389250
100,2.14E+08,3.65E+06,2248053,2248053,0,430550
100,2.14E+08,3.72E+06,2248057,2248057,0,430550
100,2.17E+08,3.64E+06,2248057,2248057,0,439750
100,2.17E+08,3.77E+06,2248060,2248060,0,439650
100,2.07E+08,3.55E+06,2248066,2248066,0,400750
100,2.02E+08,3.90E+06,2248103,2248103,0,385000
100,2.07E+08,3.69E+06,2248121,2248121,0,400750
100,2.17E+08,3.79E+06,2248130,2248130,0,439750
100,1.99E+08,3.64E+06,2248145,2248145,0,369450
100,2.17E+08,3.54E+06,2248151,2248152,0,439650
100,2.17E+08,3.70E+06,2248156,2248156,0,439650
100,2.14E+08,3.72E+06,2248163,2248163,0,430550
100,2.17E+08,3.73E+06,2248180,2248180,0,439650
100,2.07E+08,3.55E+06,2248193,2248193,0,400650
