cpus,mem,npmem,recvTps,sendTps,acceptTps,serializedBuffer
100,3.38E+08,7.08E+06,2982504,2982504,0,586850
100,3.38E+08,7.08E+06,2983853,2983853,0,630200
100,3.38E+08,7.08E+06,2984431,2984424,0,582500
100,3.38E+08,7.08E+06,2984728,2984728,0,610000
100,3.38E+08,7.08E+06,2985174,2985175,0,617150
100,3.38E+08,7.08E+06,2985631,2985627,0,642650
100,3.38E+08,7.08E+06,2987884,2987884,0,610850
100,3.38E+08,7.08E+06,2988484,2988483,0,619250
100,3.38E+08,7.08E+06,2989204,2989203,0,610900
100,3.35E+08,7.32E+06,2989332,2989332,0,568700
100,3.38E+08,7.08E+06,2990395,2990396,0,606200
100,3.38E+08,7.08E+06,2990620,2990618,0,610000
100,3.38E+08,7.08E+06,2991034,2991034,0,626650
100,3.38E+08,7.08E+06,2991272,2991269,0,586850
100,3.38E+08,7.08E+06,2991810,2991809,0,594100
100,3.38E+08,7.08E+06,2992717,2992718,0,610000
100,3.38E+08,7.08E+06,2992727,2992729,0,586850
100,3.38E+08,7.08E+06,2993622,2993618,0,610000
100,3.38E+08,7.08E+06,2994046,2994046,0,639100
100,3.38E+08,7.08E+06,2995464,2995464,0,617950
100,3.38E+08,7.08E+06,2995587,2995586,0,620950
100,3.38E+08,7.08E+06,2997509,2997509,0,609950
100,3.38E+08,7.08E+06,2999028,2999031,0,630200
100,3.38E+08,7.08E+06,2999884,2999887,0,617950
100,3.35E+08,7.21E+06,3000374,3000374,0,568700
100,3.38E+08,7.08E+06,3002276,3002276,0,586850
100,3.38E+08,7.08E+06,3002881,3002880,0,617950
100,3.38E+08,7.08E+06,3003328,3003326,0,613450
100,3.34E+08,7.35E+06,3003625,3003625,0,567400
100,3.38E+08,7.08E+06,3004078,3004078,0,630100
100,3.38E+08,7.08E+06,3004116,3004116,0,630200
100,3.38E+08,7.08E+06,3006521,3006522,0,623100
100,3.38E+08,7.08E+06,3006885,3006886,0,630200
100,3.38E+08,7.08E+06,3007265,3007264,0,630200
100,3.38E+08,7.08E+06,3008405,3008406,0,617950
100,3.38E+08,7.08E+06,3012186,3012186,0,586850
100,3.38E+08,7.08E+06,3012511,3012512,0,630200
100,3.38E+08,7.08E+06,3012590,3012590,0,607350
100,3.38E+08,7.08E+06,3012629,3012627,0,630200
100,3.38E+08,7.08E+06,3013630,3013630,0,608100
100,3.38E+08,7.08E+06,3013635,3013634,0,620950
100,3.38E+08,7.08E+06,3014054,3014054,0,609950
100,3.38E+08,7.08E+06,3015971,3015974,0,582500
100,3.38E+08,7.08E+06,3016558,3016559,0,630200
100,3.38E+08,7.08E+06,3017971,3017974,0,639100
100,3.34E+08,7.09E+06,3018986,3018987,0,566100
100,3.38E+08,7.08E+06,3019280,3019280,0,639100
100,3.38E+08,7.08E+06,3019398,3019399,0,608100
100,3.38E+08,7.08E+06,3019596,3019596,0,618300
100,3.38E+08,7.08E+06,3020220,3020218,0,617950
100,3.38E+08,7.08E+06,3020572,3020573,0,630200
100,3.38E+08,7.08E+06,3020921,3020922,0,630200
100,3.38E+08,7.08E+06,3021059,3021059,0,618450
100,3.38E+08,7.08E+06,3021091,3021091,0,613450
100,3.38E+08,7.08E+06,3021517,3021515,0,613450
100,3.34E+08,7.15E+06,3021817,3021815,0,566100
100,3.38E+08,7.08E+06,3022210,3022211,0,618300
100,3.30E+08,7.36E+06,3022338,3022338,0,553200
100,3.38E+08,7.08E+06,3022622,3022618,0,617150
100,3.38E+08,7.08E+06,3023836,3023836,0,642650
100,3.38E+08,7.08E+06,3024444,3024446,0,617150
100,3.38E+08,7.08E+06,3026496,3026497,0,623100
100,3.38E+08,7.08E+06,3028465,3028468,0,630200
100,3.38E+08,7.08E+06,3028693,3028693,0,616850
100,3.30E+08,7.08E+06,3029788,3029785,0,553200
100,3.38E+08,7.08E+06,3030806,3030806,0,610000
100,3.38E+08,7.08E+06,3031374,3031366,0,618450
100,3.30E+08,7.15E+06,3032479,3032479,0,553200
100,3.38E+08,7.08E+06,3032914,3032914,0,630100
100,3.38E+08,7.08E+06,3035763,3035763,0,640500
100,3.38E+08,7.08E+06,3035803,3035801,0,606400
100,3.38E+08,7.08E+06,3037859,3037859,0,619250
100,3.34E+08,7.16E+06,3037862,3037862,0,566100
100,3.38E+08,7.08E+06,3037870,3037869,0,610000
100,3.38E+08,7.08E+06,3037956,3037956,0,618050
100,3.30E+08,7.33E+06,3038604,3038607,0,553200
100,3.38E+08,7.08E+06,3038784,3038787,0,608100
100,3.38E+08,7.08E+06,3039321,3039320,0,630100
100,3.28E+08,7.62E+06,3040327,3040327,0,546950
100,3.38E+08,7.08E+06,3040822,3040822,0,639100
100,3.38E+08,7.08E+06,3042012,3042011,0,630100
100,3.38E+08,7.08E+06,3043153,3043153,0,630200
100,3.35E+08,7.15E+06,3043734,3043738,0,568700
100,3.38E+08,7.08E+06,3044044,3044046,0,582500
100,3.38E+08,7.08E+06,3044321,3044320,0,594100
100,3.38E+08,7.08E+06,3044662,3044664,0,586850
100,3.38E+08,7.08E+06,3045119,3045121,0,630200
100,3.38E+08,7.08E+06,3046177,3046177,0,639100
100,3.38E+08,7.08E+06,3046245,3046239,0,613450
100,3.38E+08,7.08E+06,3046498,3046497,0,616850
100,3.35E+08,7.32E+06,3046786,3046785,0,568700
100,3.38E+08,7.08E+06,3047754,3047754,0,630200
100,3.38E+08,7.08E+06,3048490,3048493,0,615450
100,3.38E+08,7.08E+06,3048533,3048531,0,586850
100,3.38E+08,7.08E+06,3048824,3048824,0,586850
100,3.38E+08,7.08E+06,3049332,3049332,0,630200
